inserts,gasUsed,comment
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,48851,ordered descending,inserting
1000,154944,ordered descending,removeMax
1000,155066,ordered descending,removeMax
1000,155066,ordered descending,removeMax
1000,155066,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155066,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155066,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155066,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155066,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155066,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155066,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,142950,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155676,ordered descending,removeMax
1000,155676,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,143072,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,128641,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141367,ordered descending,removeMax
1000,141367,ordered descending,removeMax
1000,129129,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,128641,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,143072,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,143072,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,143194,ordered descending,removeMax
1000,128519,ordered descending,removeMax
1000,155188,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,143194,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,143194,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155676,ordered descending,removeMax
1000,155676,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,143316,ordered descending,removeMax
1000,128641,ordered descending,removeMax
1000,143072,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155554,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155432,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,99901,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,100023,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,143194,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,99901,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,99901,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,100023,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,129129,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,141367,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,100145,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,114454,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,155310,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,99779,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,99901,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,99901,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,100023,ordered descending,removeMax
1000,129129,ordered descending,removeMax
1000,114454,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,99901,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,100023,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,100023,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,129129,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,141367,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,100145,ordered descending,removeMax
1000,141367,ordered descending,removeMax
1000,114576,ordered descending,removeMax
1000,129129,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,99901,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,100023,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,100023,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,129129,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,141367,ordered descending,removeMax
1000,141367,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,100145,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,114576,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,114454,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,129129,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,141367,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,100145,ordered descending,removeMax
1000,129129,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,129129,ordered descending,removeMax
1000,141367,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,126814,ordered descending,removeMax
1000,126814,ordered descending,removeMax
1000,126692,ordered descending,removeMax
1000,126814,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,126936,ordered descending,removeMax
1000,126814,ordered descending,removeMax
1000,126814,ordered descending,removeMax
1000,126570,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140635,ordered descending,removeMax
1000,140635,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140635,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,128397,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,140635,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,140635,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,114210,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,126570,ordered descending,removeMax
1000,128641,ordered descending,removeMax
1000,140635,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,126448,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,128641,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,114210,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,114332,ordered descending,removeMax
1000,114210,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,114088,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,128641,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,129007,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,128519,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,114332,ordered descending,removeMax
1000,114088,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,99779,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,126326,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,114332,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,129129,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,114576,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,114210,ordered descending,removeMax
1000,141245,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,128763,ordered descending,removeMax
1000,128641,ordered descending,removeMax
1000,126570,ordered descending,removeMax
1000,140635,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,114332,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,141123,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,126448,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,140879,ordered descending,removeMax
1000,126326,ordered descending,removeMax
1000,126448,ordered descending,removeMax
1000,126326,ordered descending,removeMax
1000,126448,ordered descending,removeMax
1000,126570,ordered descending,removeMax
1000,126570,ordered descending,removeMax
1000,126570,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,140757,ordered descending,removeMax
1000,126448,ordered descending,removeMax
1000,126448,ordered descending,removeMax
1000,99779,ordered descending,removeMax
1000,126448,ordered descending,removeMax
1000,126448,ordered descending,removeMax
1000,126570,ordered descending,removeMax
1000,126692,ordered descending,removeMax
1000,141001,ordered descending,removeMax
1000,126570,ordered descending,removeMax
1000,126326,ordered descending,removeMax
1000,126326,ordered descending,removeMax
1000,126692,ordered descending,removeMax
1000,114454,ordered descending,removeMax
1000,128885,ordered descending,removeMax
1000,126448,ordered descending,removeMax
1000,126570,ordered descending,removeMax
1000,126570,ordered descending,removeMax
1000,126448,ordered descending,removeMax
1000,126448,ordered descending,removeMax
1000,126570,ordered descending,removeMax
1000,126326,ordered descending,removeMax
1000,140635,ordered descending,removeMax
1000,126326,ordered descending,removeMax
1000,140635,ordered descending,removeMax
1000,126570,ordered descending,removeMax
1000,126448,ordered descending,removeMax
1000,126204,ordered descending,removeMax
1000,126570,ordered descending,removeMax
